2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,7.016719312674998e-08,7.144799050632706e-11,2.220446049250313e-16,2.220446049250313e-16,5.099260994380426e-10,2.220446049250313e-16,0.057034490113961625,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.220446049250313e-16,2.0207611275146827e-08,2.220446049250313e-16,1.0145160178683088e-08,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,7.513891017483963e-10,2.220446049250313e-16,1.7835121748367462,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.000615635499683569,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,3.61008154325102e-08,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.928097297336885e-09,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.000839481651325175,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0018101611895385793,2.220446049250313e-16
2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,3.8560449218173424e-10,2.220446049250313e-16,2.220446049250313e-16,0.043223133307032126,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0016777409270121977,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.004876320354001133
0.00018227592334586876,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0544924234097198e-10,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.029183193141684164,2.220446049250313e-16
2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0067814636869973e-08,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.3294410635570279e-09,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.001639411919964885,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
3.693071153707191e-05,2.220446049250313e-16,2.220446049250313e-16,1.2728850369953933e-07,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,9.848851642000786e-09,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,6.555704067295633e-08,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.07296812013678021,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,7.947609238688285e-05,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.220446049250313e-16,5.503444092924822e-09,2.220446049250313e-16,2.220446049250313e-16,6.76267140923899e-08,2.220446049250313e-16,2.220446049250313e-16,5.493350346713295e-09,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0019146568267574993,2.220446049250313e-16
2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,3.242280335102556e-10,2.220446049250313e-16,2.220446049250313e-16,6.030122660880299e-08,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0004758832594851103,2.220446049250313e-16
2.220446049250313e-16,2.220446049250313e-16,1.354819134701141e-09,2.220446049250313e-16,1.3139237456067688e-09,3.386847947457052e-08,2.220446049250313e-16,1.188359550357107e-09,3.0910640402784775e-09,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0007871749648638764,2.220446049250313e-16
2.220446049250313e-16,2.220446049250313e-16,1.96353322369138e-09,1.2723735584999143e-07,2.220446049250313e-16,3.821727223198822e-09,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.00029407602086390576,0.016057948957908772
2.220446049250313e-16,2.9594462657366527e-09,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.1554628247505354e-08,2.220446049250313e-16,2.220446049250313e-16,8.971760972844107e-10,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.07867776001457531
2.220446049250313e-16,2.220446049250313e-16,7.447361199841585e-08,2.220446049250313e-16,2.220446049250313e-16,1.4124411742951033e-08,2.220446049250313e-16,1.1334206784618465e-08,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,9.806073076458473e-10,2.220446049250313e-16,2.220446049250313e-16,0.06246794682221866,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.00162730858004514,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.005039945416119468
1.7851108297474448e-06,6.3499567320738e-10,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.6662076195467424e-07,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
1.5028977664442873e-05,2.432567895133472e-07,2.220446049250313e-16,2.220446049250313e-16,4.4055983053198217e-11,2.220446049250313e-16,2.220446049250313e-16,1.5553309835615143e-09,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.220446049250313e-16,5.0706831512971214e-08,2.220446049250313e-16,2.220446049250313e-16,2.5628315141281766e-09,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.03152648317039922,2.220446049250313e-16
