2.220446049250313e-16,0.0981440552413456,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,8.050678448134828,0.6597744577407044,0.8503844045478653
88.32856293637172,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.220446049250313e-16,7.934875723242991,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.020986305509351415,1.9077560539792906,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,3.3228103008104344,2.220446049250313e-16,2.9869298024715287,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.220446049250313e-16,9.9660394034892,2.220446049250313e-16,2.0763947518959838,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0043008875265592,2.2970700045357235,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
0.04089995021390752,2.220446049250313e-16,2.720618816717486,2.220446049250313e-16,0.09486178344893242,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.03484994027388951,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.8088123845918753,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.9660224682753492,2.220446049250313e-16,4.046000485778035,0.07765642559866383,0.05453945536201758
1.548245778987026,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.529887786274748,2.220446049250313e-16,3.528058945642227,0.5636287828275304,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
86.93589417303335,7.934466303313412,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.015909797722319277,1.9059718885227048,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
2.220446049250313e-16,0.3895026490309271,3.6626362403552513,2.220446049250313e-16,0.029690858150463222,2.220446049250313e-16,2.220446049250313e-16,0.06193064993255532,0.011171280825423815,0.6304785392573141,2.669339743023036e-15,6.696484839139057e-16
2.220446049250313e-16,9.9660394034892,2.220446049250313e-16,2.0763947518959838,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
